id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado
11013,4525,145,2,2365.65,0.28
11014,4525,59,2,510.02,0.21
11015,4525,1,3,1182.86,0.27
11016,4525,10,2,1237.15,0.21
11017,4526,173,2,2453.34,0.03
11018,4526,26,1,3033.51,0.01
11019,4527,129,5,2245.73,0.03
11020,4527,148,5,473.56,0.03
11021,4528,78,5,3244.14,0.0
11022,4529,115,3,3309.0,0.04
11023,4530,24,4,2706.58,0.08
11024,4531,153,2,3333.21,0.01
11025,4532,142,3,3211.64,0.01
11026,4532,8,3,1151.26,0.05
11027,4533,56,3,1577.68,0.29
11028,4534,118,3,2547.2,0.15
11029,4534,33,3,2081.96,0.08
11030,4534,197,3,2248.49,0.23
11031,4535,49,3,1719.17,0.18
11032,4535,109,1,1520.28,0.26
11033,4536,3,5,2380.75,0.02
11034,4536,191,4,1746.73,0.08
11035,4536,91,3,2237.64,0.15
11036,4537,149,1,89.14,0.0
11037,4538,47,4,1438.64,0.07
11038,4539,150,5,2203.72,0.17
11039,4539,11,5,1450.84,0.0
11040,4539,143,1,1384.7,0.06
11041,4539,6,5,2034.19,0.24
11042,4540,88,1,2858.48,0.02
11043,4541,192,4,1650.53,0.02
11044,4542,45,1,472.5,0.04
11045,4542,90,1,602.07,0.01
11046,4543,6,5,2596.26,0.03
11047,4543,87,3,1669.85,0.01
11048,4543,133,5,2828.22,0.0
11049,4543,66,1,1009.93,0.04
11050,4544,58,5,1678.34,0.14
11051,4544,70,4,1176.79,0.0
11052,4545,46,2,445.72,0.01
11053,4545,7,1,482.28,0.03
11054,4545,17,2,3270.84,0.01
11055,4546,136,2,1413.59,0.02
11056,4546,21,1,1107.29,0.04
11057,4546,124,2,2088.87,0.05
11058,4546,41,4,961.08,0.01
11059,4546,139,5,712.06,0.04
11060,4547,140,2,923.26,0.01
11061,4547,193,1,1598.07,0.02
11062,4547,134,4,256.39,0.09
11063,4547,71,4,493.73,0.29
11064,4548,81,1,1710.62,0.02
11065,4549,4,5,3328.8,0.04
11066,4550,24,4,2941.94,0.0
11067,4550,7,4,497.2,0.0
11068,4551,160,4,2285.46,0.23
11069,4551,175,4,621.53,0.28
11070,4552,172,1,1992.86,0.27
11071,4553,53,4,169.12,0.2
11072,4553,198,1,1415.06,0.08
11073,4553,139,3,534.05,0.28
11074,4554,168,2,993.57,0.03
11075,4554,136,3,1384.74,
11076,4555,89,4,1822.03,0.04
11077,4555,57,1,1789.05,0.05
11078,4556,99,3,3078.65,0.04
11079,4556,16,3,390.93,0.04
11080,4556,174,4,1184.33,0.01
11081,4557,37,1,2086.53,0.09
11082,4558,110,4,1784.91,0.19
11083,4558,46,4,369.18,0.18
11084,4558,111,3,2512.36,0.05
11085,4559,165,3,1433.09,0.25
11086,4559,159,1,3191.36,
11087,4559,132,2,2304.49,0.28
11088,4560,44,2,1085.63,0.05
11089,4560,46,4,445.72,0.01
11090,4560,193,2,1630.68,0.0
11091,4560,197,2,2861.72,0.02
11092,4561,196,4,1052.57,0.01
11093,4562,112,3,437.74,0.04
11094,4562,182,1,839.63,0.19
11095,4563,189,5,1825.79,0.11
11096,4563,173,5,2428.05,0.04
11097,4564,144,1,607.94,0.02
11098,4564,169,4,358.76,0.01
11099,4564,106,1,2211.43,0.04
11100,4565,31,4,170.66,0.05
11101,4565,153,1,3299.54,0.02
11102,4566,159,2,3225.31,0.05
11103,4566,155,2,854.38,0.04
11104,4566,76,1,642.96,0.02
11105,4566,19,4,920.51,0.02
11106,4567,23,2,1014.97,0.01
11107,4568,187,2,638.32,0.2
11108,4568,112,3,383.02,0.16
11109,4568,78,2,2887.28,0.11
11110,4569,33,3,2240.37,0.01
11111,4569,199,4,1975.37,0.02
11112,4569,36,4,1444.47,0.05
11113,4570,63,3,2923.44,0.02
11114,4570,96,4,1505.69,0.03
11115,4570,9,2,2623.98,0.02
11116,4570,101,2,1801.15,0.02
11117,4571,32,4,366.15,0.01
11118,4571,53,3,207.17,0.02
11119,4572,50,4,2970.64,0.0
11120,4572,173,1,2428.05,0.04
11121,4572,23,2,994.46,0.03
11122,4573,21,2,1153.43,0.0
11123,4573,104,2,2009.46,0.01
11124,4574,4,5,3016.72,0.13
11125,4574,29,5,1128.38,0.08
11126,4575,170,5,1294.33,0.04
11127,4575,200,3,2454.65,0.02
11128,4576,108,1,1025.75,0.08
11129,4576,27,2,2174.94,0.07
11130,4576,176,3,699.25,0.09
11131,4577,1,2,1134.24,0.3
11132,4577,56,5,1844.33,0.17
11133,4577,94,4,2511.32,0.05
11134,4578,147,3,2766.01,0.05
11135,4578,57,2,1807.88,0.04
11136,4579,129,2,2199.43,0.05
11137,4580,87,1,1265.04,0.25
11138,4581,42,5,2552.05,0.11
11139,4581,199,1,1431.13,0.29
11140,4582,145,5,2562.78,0.22
11141,4582,173,4,2478.64,0.02
11142,4582,2,2,2953.85,0.13
11143,4582,99,5,2533.47,0.21
11144,4582,186,4,1753.92,0.19
11145,4583,10,1,1127.53,0.28
11146,4584,150,2,2548.89,0.04
11147,4584,110,3,2159.52,0.02
11148,4584,23,4,994.46,0.03
11149,4584,108,4,1081.5,0.03
11150,4584,60,5,502.7,0.0
11151,4585,188,5,95.05,0.04
11152,4585,122,1,539.95,0.3
11153,4586,85,3,3299.23,0.03
11154,4586,12,5,2625.6,0.02
11155,4587,37,5,2269.96,0.01
11156,4587,186,4,2143.68,0.01
11157,4587,27,5,2291.88,0.02
11158,4587,59,2,632.68,0.02
11159,4587,127,1,2032.44,0.01
11160,4588,99,3,3110.72,0.03
11161,4588,81,3,1745.53,0.0
11162,4589,130,4,628.81,0.03
11163,4589,136,2,1413.59,0.02
11164,4589,145,1,3252.76,0.01
11165,4589,52,1,1163.8,0.01
11166,4590,90,3,589.91,0.03
11167,4590,141,1,1765.2,0.05
11168,4590,35,2,2862.84,0.01
11169,4591,160,1,2938.45,0.01
11170,4592,28,2,2802.65,0.04
11171,4592,121,3,1322.85,0.01
11172,4593,13,3,1659.08,0.16
11173,4593,66,4,946.81,0.1
11174,4594,37,4,2269.96,0.01
11175,4595,108,3,1092.65,0.02
11176,4596,61,4,405.52,0.03
11177,4597,140,5,802.03,0.14
11178,4597,194,3,843.62,0.08
11179,4598,140,5,913.94,0.02
11180,4598,7,3,467.37,0.06
11181,4598,134,4,253.58,0.1
11182,4599,152,4,1318.27,0.24
11183,4600,129,3,2176.28,0.06
11184,4601,113,1,430.89,0.02
11185,4601,137,5,116.47,0.2
11186,4601,76,1,616.72,0.06
11187,4602,117,5,2371.54,0.02
11188,4602,79,2,357.76,0.03
11189,4603,190,1,1594.84,0.21
11190,4603,85,1,2414.9,0.29
11191,4603,119,1,972.02,0.16
11192,4604,19,4,901.73,0.04
11193,4605,142,4,3081.88,0.05
11194,4606,73,3,1473.46,0.02
11195,4607,47,3,1515.99,0.02
11196,4608,52,3,1152.05,0.02
11197,4609,46,1,450.22,0.0
11198,4610,74,3,2532.16,0.11
11199,4611,22,3,563.16,0.04
11200,4611,164,4,2093.3,0.04
11201,4611,92,3,1984.8,0.03
11202,4612,65,4,2545.93,0.05
11203,4613,19,4,732.65,0.22
11204,4614,69,3,884.11,0.04
11205,4614,13,5,1896.09,0.04
11206,4614,34,3,1337.8,0.02
11207,4614,30,1,3143.0,0.03
11208,4614,27,1,2338.65,0.0
11209,4615,169,5,355.13,0.02
11210,4616,135,3,2204.33,0.01
11211,4616,8,4,1211.85,0.0
11212,4616,116,4,1233.22,0.0
11213,4617,193,5,1565.45,0.04
11214,4617,178,4,1754.17,0.02
11215,4618,200,2,2429.6,0.03
11216,4619,97,5,1047.27,0.01
11217,4619,27,2,2291.88,0.02
11218,4619,135,5,2159.8,0.03
11219,4619,106,3,2257.5,0.02
11220,4620,185,3,913.44,0.05
11221,4620,199,2,1955.21,0.03
11222,4621,179,3,411.38,0.05
11223,4622,77,5,1550.76,0.01
11224,4622,16,1,399.08,0.02
11225,4623,9,5,2623.98,0.02
11226,4623,102,4,650.05,0.0
11227,4623,163,4,756.94,0.01
11228,4623,3,3,2429.34,0.0
11229,4624,149,4,87.36,0.02
11230,4624,106,4,2257.5,0.02
11231,4624,186,5,2122.02,0.02
11232,4625,139,5,563.71,0.24
11233,4626,11,4,1407.31,0.03
11234,4626,124,4,2176.82,0.01
11235,4626,52,3,1128.54,0.04
11236,4627,141,3,1839.53,0.01
11237,4627,172,2,2729.94,0.0
11238,4627,115,2,3412.41,0.01
11239,4627,193,4,1598.07,0.02
11240,4627,78,2,3179.26,0.02
11241,4628,93,1,2857.38,0.01
11242,4629,187,3,781.94,0.02
11243,4629,157,2,563.84,0.18
11244,4629,99,5,2405.2,0.25
11245,4629,24,1,2588.91,0.12
11246,4629,31,1,143.71,0.2
11247,4629,119,1,1018.31,0.12
11248,4630,129,2,2222.58,0.04
11249,4630,74,2,2788.22,0.02
11250,4630,102,3,643.55,0.01
11251,4631,111,2,2618.14,0.01
11252,4632,87,4,1619.25,0.04
11253,4632,99,1,3110.72,0.03
11254,4633,101,3,1782.77,0.03
11255,4633,200,3,2504.74,0.0
11256,4633,141,3,1783.79,0.04
11257,4633,88,2,2916.82,0.0
11258,4634,114,1,652.27,0.26
11259,4634,68,2,1977.17,0.03
11260,4634,93,5,2049.23,0.29
11261,4634,195,3,109.11,0.15
11262,4635,57,2,1807.88,0.04
11263,4636,166,5,1359.63,0.01
11264,4636,154,4,994.57,0.01
11265,4637,165,5,1891.68,0.01
11266,4637,160,1,2552.59,0.14
11267,4637,11,5,1349.28,0.07
11268,4637,143,4,1311.05,0.11
11269,4637,63,2,2654.96,0.11
11270,4638,107,4,2831.8,0.03
11271,4639,129,1,2083.67,0.1
11272,4639,50,4,2406.22,0.19
11273,4639,116,1,1134.56,0.08
11274,4639,49,4,1593.38,0.24
11275,4639,36,1,1277.22,0.16
11276,4639,43,2,1198.57,0.1
11277,4640,185,4,951.9,0.01
11278,4640,81,3,1745.53,0.0
11279,4641,9,3,2597.2,0.03
11280,4641,114,2,855.0,0.03
11281,4642,125,5,316.67,0.04
11282,4643,148,5,429.62,0.12
11283,4644,114,2,625.82,0.29
11284,4645,106,2,2280.53,0.01
11285,4645,149,1,85.57,0.04
11286,4645,153,1,3366.88,0.0
11287,4646,117,3,1766.56,0.27
11288,4646,5,2,1168.98,0.12
11289,4646,53,1,190.26,0.1
11290,4646,173,3,1922.21,0.24
11291,4647,133,1,2771.66,0.02
11292,4647,125,1,316.67,
11293,4647,55,3,2463.92,0.02
11294,4648,81,2,1675.71,0.04
11295,4649,95,3,2213.57,0.25
11296,4649,188,4,93.07,0.06
11297,4649,8,1,1163.38,0.04
11298,4649,4,3,2496.6,0.28
11299,4650,4,2,3398.15,0.02
11300,4650,85,1,3265.22,0.04
11301,4650,74,2,2731.32,0.04
11302,4650,62,2,244.49,0.01
11303,4650,83,3,3281.76,0.05
11304,4650,197,1,2832.52,0.03
11305,4651,187,4,758.0,0.05
11306,4652,10,5,1519.03,0.03
11307,4652,128,4,1285.16,0.04
11308,4653,94,2,2590.63,0.02
11309,4653,185,1,942.29,0.02
11310,4653,158,5,1856.73,0.03
11311,4654,45,3,457.74,
11312,4654,159,5,3021.6,0.11
11313,4654,53,4,156.44,0.26
11314,4654,58,5,1502.7,0.23
11315,4654,12,2,2170.14,0.19
11316,4655,74,2,2105.39,0.26
11317,4655,91,4,2606.19,0.01
11318,4656,23,1,984.21,0.04
11319,4656,18,1,3490.39,0.0
11320,4657,54,3,3147.89,0.05
11321,4657,24,2,2912.52,0.01
11322,4658,10,5,1174.51,0.25
11323,4658,142,2,2822.35,
11324,4658,123,5,1716.3,0.14
11325,4659,153,5,3265.87,0.03
11326,4660,140,4,923.26,0.01
11327,4660,63,3,2833.94,0.05
11328,4660,165,5,1872.57,0.02
11329,4660,1,5,1555.54,0.04
11330,4660,53,2,205.06,0.03
11331,4660,93,4,2770.79,0.04
11332,4661,150,3,1938.22,0.27
11333,4662,81,1,1658.25,0.05
11334,4662,139,2,734.31,0.01
11335,4662,59,5,639.13,0.01
11336,4662,20,4,2325.14,0.0
11337,4662,62,2,246.96,0.0
11338,4662,9,4,2597.2,
11339,4663,99,4,3078.65,0.04
11340,4663,159,1,3395.06,0.0
11341,4663,101,4,1837.91,0.0
11342,4663,173,3,2453.34,0.03
11343,4664,22,5,569.03,0.03
11344,4664,116,2,1208.56,0.02
11345,4665,187,1,726.09,
11346,4665,24,2,2265.29,0.23
11347,4666,25,5,1264.61,0.0
11348,4666,129,4,2222.58,0.04
11349,4667,145,1,2858.49,0.13
11350,4667,60,4,372.0,0.26
11351,4667,40,4,336.09,0.29
11352,4667,38,1,96.6,0.22
11353,4667,88,1,2420.96,0.17
11354,4668,142,2,3244.08,0.0
11355,4668,107,2,2890.19,0.01
11356,4668,94,3,2590.63,0.02
11357,4668,87,2,1652.99,0.02
11358,4668,101,1,1837.91,0.0
11359,4668,38,2,122.6,0.01
11360,4669,38,2,121.36,0.02
11361,4669,50,5,2970.64,0.0
11362,4669,26,5,3064.15,0.0
11363,4669,15,2,1385.75,0.03
11364,4669,187,3,789.92,0.01
11365,4670,35,5,2862.84,0.01
11366,4671,143,3,1414.17,0.04
11367,4671,103,5,1781.42,0.04
11368,4671,170,1,1321.29,0.02
11369,4672,64,5,906.12,0.01
11370,4672,174,1,1172.36,0.02
11371,4672,177,1,567.73,0.01
11372,4673,183,1,335.17,0.01
11373,4674,99,2,2501.41,0.22
11374,4674,193,4,1223.01,0.25
11375,4674,161,2,1647.73,0.28
11376,4674,189,2,1559.1,0.24
11377,4675,32,2,351.36,0.05
11378,4675,84,4,2001.11,0.03
11379,4675,95,1,2921.91,0.01
11380,4675,127,2,1970.85,0.04
11381,4675,143,4,1443.63,0.02
11382,4675,163,3,734.01,0.04
11383,4676,17,3,3204.76,0.03
11384,4676,55,2,2438.77,0.03
11385,4677,8,2,1187.61,0.02
11386,4678,47,2,1283.95,0.17
11387,4678,120,2,624.71,0.15
11388,4678,135,5,2204.33,0.01
11389,4679,133,1,2743.37,0.03
11390,4679,158,3,1875.87,0.02
11391,4679,190,2,1998.59,0.01
11392,4680,22,2,557.3,0.05
11393,4680,156,1,57.24,0.02
11394,4680,69,1,893.32,0.03
11395,4680,23,1,994.46,0.03
11396,4681,91,2,2606.19,0.01
11397,4681,86,3,2345.35,0.03
11398,4681,62,2,244.49,0.01
11399,4682,74,5,2532.16,0.11
11400,4683,54,5,2584.58,0.22
11401,4683,102,5,507.04,0.22
11402,4683,101,2,1562.22,0.15
11403,4683,39,5,128.44,0.29
11404,4683,125,1,310.07,0.06
11405,4683,162,3,179.58,0.27
11406,4684,49,2,2012.69,0.04
11407,4685,128,1,1271.77,0.05
11408,4685,103,3,1818.54,0.02
11409,4685,42,2,2867.47,0.0
11410,4685,27,4,2291.88,0.02
11411,4686,162,4,233.7,0.05
11412,4686,18,4,3350.77,0.04
11413,4687,91,1,2579.87,0.02
11414,4687,40,1,411.83,0.13
11415,4687,102,2,507.04,0.22
11416,4687,188,1,86.14,0.13
11417,4687,57,4,1789.05,0.05
11418,4688,26,4,2481.96,0.19
11419,4688,123,1,1516.73,0.24
11420,4688,63,3,2446.14,0.18
11421,4689,133,4,2799.94,0.01
11422,4689,60,5,497.67,0.01
11423,4689,115,1,3412.41,0.01
11424,4690,92,1,2005.27,0.02
11425,4690,28,1,2831.85,0.03
11426,4691,37,3,2178.25,0.05
11427,4691,150,2,2203.72,0.17
11428,4692,31,1,174.25,0.03
11429,4692,149,1,87.36,0.02
11430,4692,125,5,313.37,0.05
11431,4693,27,3,1800.76,0.23
11432,4694,47,3,1485.05,0.04
11433,4694,104,2,1989.16,0.02
11434,4695,25,4,1226.67,0.03
11435,4695,18,2,3490.39,0.0
11436,4695,132,5,3136.67,0.02
11437,4696,89,4,1822.03,0.04
11438,4697,28,5,2861.04,0.02
11439,4697,144,3,595.54,0.04
11440,4697,50,3,2970.64,0.0
11441,4698,59,5,613.31,0.05
11442,4698,77,1,1519.43,0.03
11443,4699,48,5,3028.0,0.04
11444,4700,11,1,1407.31,0.03
11445,4700,149,3,87.36,0.02
11446,4700,64,2,878.66,0.04
11447,4700,49,1,2033.65,0.03
11448,4700,152,5,1699.87,0.02
11449,4701,127,3,1929.79,0.06
11450,4702,172,4,2074.75,0.24
11451,4703,158,2,1856.73,0.03
11452,4703,184,4,3159.21,0.01
11453,4703,172,3,2675.34,0.02
11454,4704,55,2,2489.06,0.01
11455,4704,76,3,636.4,0.03
11456,4704,52,2,1163.8,0.01
11457,4704,154,3,964.44,0.04
11458,4705,33,2,2127.22,0.06
11459,4705,187,4,726.09,0.09
11460,4706,147,3,2766.01,0.05
11461,4706,33,4,2172.48,0.04
11462,4707,27,4,2291.88,0.02
11463,4708,153,4,3299.54,0.02
11464,4708,47,3,1268.48,0.18
11465,4708,13,4,1678.83,0.15
11466,4709,22,3,557.3,0.05
11467,4709,196,4,1063.2,0.0
11468,4710,158,2,1378.19,0.28
11469,4711,7,2,487.26,0.02
11470,4712,92,1,1943.88,0.05
11471,4713,88,3,2858.48,0.02
11472,4713,3,5,2356.46,0.03
11473,4713,5,2,1261.97,0.05
11474,4714,92,4,1984.8,0.03
11475,4714,177,2,544.79,0.05
11476,4714,200,4,2504.74,0.0
11477,4714,95,5,2921.91,0.01
11478,4714,86,1,2345.35,0.03
11479,4715,54,2,3214.16,0.03
11480,4715,25,3,1214.03,0.04
11481,4716,37,2,2269.96,0.01
11482,4717,184,4,3159.21,0.01
11483,4717,46,4,441.22,0.02
11484,4718,38,2,122.6,0.01
11485,4718,82,3,3202.93,0.02
11486,4718,128,4,1311.94,0.02
11487,4718,52,2,1152.05,0.02
11488,4718,195,2,127.08,0.01
11489,4719,39,2,142.91,0.21
11490,4720,63,2,2923.44,0.02
11491,4720,157,2,660.11,0.04
11492,4720,172,5,2648.04,0.03
11493,4721,182,3,995.12,0.04
11494,4721,90,4,589.91,0.03
11495,4722,11,1,1262.23,0.13
11496,4722,69,4,690.71,0.25
11497,4722,65,2,2009.95,0.25
11498,4723,142,2,2692.59,0.17
11499,4724,60,4,497.67,0.01
11500,4724,51,4,35.92,0.01
11501,4724,133,3,2715.09,0.04
11502,4724,72,1,833.17,0.02
11503,4724,90,2,589.91,0.03
11504,4725,62,4,244.49,0.01
11505,4725,65,4,2599.53,0.03
11506,4725,153,5,3265.87,0.03
11507,4726,113,5,435.28,0.01
11508,4727,15,3,1357.18,0.05
11509,4727,94,1,2617.07,0.01
11510,4727,127,4,1991.38,0.03
11511,4727,86,3,2393.71,0.01
11512,4728,21,4,1141.9,0.01
11513,4729,175,1,837.33,0.03
11514,4729,50,4,2851.81,0.04
11515,4729,55,3,2463.92,0.02
11516,4729,172,1,2702.64,0.01
11517,4730,152,3,1717.21,0.01
11518,4730,74,3,2702.86,0.05
11519,4730,155,2,872.18,0.02
11520,4730,130,1,648.26,0.0
11521,4731,173,5,2503.93,0.01
11522,4731,125,2,319.96,0.03
11523,4731,200,4,2379.5,0.05
11524,4732,3,3,2234.99,0.08
11525,4733,105,3,934.78,0.04
11526,4733,78,2,3146.82,0.03
11527,4733,72,1,824.66,0.03
11528,4734,66,5,1009.93,0.04
11529,4734,9,1,2650.75,0.01
11530,4735,197,5,2686.51,0.08
11531,4735,81,3,1501.16,0.14
11532,4736,17,1,3138.69,0.05
11533,4736,52,1,1163.8,0.01
11534,4736,190,4,1978.4,0.02
11535,4736,78,2,3114.37,0.04
11536,4737,66,1,915.25,0.13
11537,4738,95,3,2862.88,0.03
11538,4739,73,2,1473.46,0.02
11539,4740,77,3,1488.1,0.05
11540,4740,138,4,1586.17,0.08
11541,4740,155,4,792.08,0.11
11542,4740,180,4,3390.93,0.03
11543,4741,137,5,142.68,0.02
11544,4741,33,5,2149.85,
11545,4741,121,3,1296.12,0.03
11546,4741,11,4,1421.82,0.02
11547,4741,111,5,2565.25,0.03
11548,4742,122,4,748.22,0.03
11549,4742,76,4,616.72,0.06
11550,4743,29,3,1201.97,0.02
11551,4743,105,3,944.52,0.03
11552,4743,40,5,454.44,0.04
11553,4743,87,3,1686.72,0.0
11554,4743,168,3,1024.3,0.0
11555,4743,189,5,2010.42,0.02
11556,4744,188,5,98.02,0.01
11557,4744,147,5,2882.47,0.01
11558,4745,30,1,3240.21,0.0
11559,4745,129,5,1713.24,0.26
11560,4746,111,1,2618.14,0.01
11561,4746,174,4,968.99,0.19
11562,4746,153,4,2794.51,0.17
11563,4747,39,5,175.47,0.03
11564,4748,77,1,1535.09,0.02
11565,4749,53,3,209.29,0.01
11566,4749,113,2,430.89,0.02
11567,4749,72,5,824.66,0.03
11568,4750,77,4,1503.76,0.04
11569,4750,140,5,885.96,0.05
11570,4750,7,1,477.31,0.04
11571,4751,144,1,490.08,0.21
11572,4752,17,5,3237.8,0.02
11573,4753,101,2,1782.77,0.03
11574,4753,15,3,1428.61,0.0
11575,4754,67,3,2831.36,0.03
11576,4754,53,1,207.17,0.02
11577,4755,18,3,3455.49,0.01
11578,4756,121,1,1282.76,0.04
11579,4757,165,3,1853.47,0.03
11580,4757,86,4,2321.17,0.04
11581,4758,175,2,837.33,0.03
11582,4758,76,1,629.84,0.04
11583,4758,161,2,2196.98,0.04
11584,4758,79,5,354.07,0.04
11585,4758,12,4,2625.6,0.02
11586,4759,25,3,1214.03,0.04
11587,4759,124,2,2176.82,0.01
11588,4760,6,3,2623.03,0.02
11589,4760,37,4,2292.89,0.0
11590,4760,47,5,1531.46,0.01
11591,4760,79,1,365.13,0.01
11592,4760,100,4,2729.2,0.02
11593,4760,57,5,1807.88,0.04
11594,4761,153,1,3198.54,0.05
11595,4762,69,4,755.18,0.18
11596,4762,136,2,1038.56,0.28
11597,4762,113,2,320.97,0.27
11598,4763,171,5,56.25,0.01
11599,4763,76,1,629.84,0.04
11600,4764,131,3,3349.19,0.04
11601,4765,151,2,701.11,0.03
11602,4765,18,5,2792.31,0.2
11603,4765,175,3,776.91,0.1
11604,4765,177,1,412.89,0.28
11605,4765,123,5,1895.91,0.05
11606,4766,41,1,970.79,0.0
11607,4766,143,1,1443.63,0.02
11608,4766,199,1,1975.37,0.02
11609,4766,4,4,3467.5,
11610,4767,178,4,1718.37,0.04
11611,4768,142,3,2303.3,0.29
11612,4768,103,3,1503.08,0.19
11613,4769,176,1,760.73,0.01
11614,4769,149,1,87.36,0.02
11615,4769,20,3,2278.64,0.02
11616,4769,144,3,620.35,0.0
11617,4769,112,3,437.74,0.04
11618,4770,176,5,722.31,0.06
11619,4771,171,3,56.25,0.01
11620,4772,40,4,373.96,0.21
11621,4772,50,4,2673.58,0.1
11622,4772,197,3,2248.49,0.23
11623,4772,9,1,1927.82,0.28
11624,4773,47,2,1531.46,0.01
11625,4774,35,4,2747.17,0.05
11626,4774,55,2,2413.63,0.04
11627,4775,75,5,1870.25,0.02
11628,4776,20,3,2278.64,0.02
11629,4776,89,1,1556.32,0.18
11630,4776,180,2,2482.02,0.29
11631,4776,189,2,1538.59,0.25
11632,4777,173,4,2453.34,0.03
11633,4777,78,4,3179.26,0.02
11634,4778,3,5,2332.17,0.04
11635,4778,113,3,435.28,0.01
11636,4779,88,5,2858.48,0.02
11637,4780,190,4,1938.03,0.04
11638,4780,104,4,1948.57,0.04
11639,4780,113,3,422.09,0.04
11640,4780,106,4,2280.53,0.01
11641,4781,26,5,3002.87,0.02
11642,4781,120,5,720.25,0.02
11643,4782,126,3,2259.73,0.01
11644,4783,49,5,2033.65,0.03
11645,4784,200,2,2454.65,0.02
11646,4784,14,3,2309.49,0.04
11647,4785,181,1,1551.94,0.03
11648,4786,110,4,2159.52,0.02
11649,4787,49,2,1572.41,0.25
11650,4787,29,1,1030.26,0.16
11651,4787,22,2,451.71,0.23
11652,4788,183,4,240.38,0.29
11653,4788,34,3,1269.54,0.07
11654,4788,58,2,1853.98,0.05
11655,4788,83,2,3005.4,0.13
11656,4788,37,3,1650.88,0.28
11657,4789,19,1,911.12,0.03
11658,4789,194,4,880.3,0.04
11659,4789,50,1,2970.64,0.0
11660,4790,113,4,430.89,0.02
11661,4791,120,1,712.9,0.03
11662,4791,133,4,2799.94,0.01
11663,4791,32,3,351.36,0.05
11664,4791,103,4,1799.98,0.03
11665,4792,60,4,497.67,0.01
11666,4792,140,4,904.61,0.03
11667,4793,142,1,3211.64,
11668,4793,139,2,704.64,0.05
11669,4794,191,2,1841.66,0.03
11670,4794,110,2,2115.45,0.04
11671,4794,1,4,1604.15,0.01
11672,4795,46,2,436.71,0.03
11673,4795,83,5,3316.3,0.04
11674,4795,11,3,1378.3,0.05
11675,4796,164,4,2093.3,0.04
11676,4797,2,1,3361.28,0.01
11677,4797,187,5,797.9,0.0
11678,4798,17,1,3270.84,0.01
11679,4799,91,3,2290.29,0.13
11680,4799,20,4,2255.39,0.03
11681,4799,40,3,359.76,0.24
11682,4800,28,3,2831.85,0.03
11683,4800,20,3,2232.13,0.04
11684,4800,145,1,3252.76,0.01
11685,4801,20,5,2208.88,0.05
11686,4802,105,3,963.99,0.01
11687,4802,124,3,2132.85,0.03
11688,4802,197,2,2890.92,0.01
11689,4802,168,2,983.33,0.04
11690,4803,28,3,2919.43,0.0
11691,4803,68,5,1997.55,0.02
11692,4803,136,4,1399.17,0.03
11693,4804,22,5,551.43,0.06
11694,4804,27,5,2198.33,0.06
11695,4804,67,5,2218.39,0.24
11696,4805,76,4,656.08,0.0
11697,4805,115,5,3377.94,0.02
11698,4805,157,2,666.98,0.03
11699,4805,186,5,2100.37,0.03
11700,4806,114,5,863.81,0.02
11701,4806,58,5,1932.04,0.01
11702,4807,19,4,657.51,0.3
11703,4807,44,2,902.79,0.21
11704,4807,73,3,1067.51,0.29
11705,4808,127,3,1991.38,0.03
11706,4809,166,2,1057.49,0.23
11707,4809,149,2,79.33,0.11
11708,4809,127,4,1888.73,0.08
11709,4810,51,1,35.55,0.02
11710,4811,144,3,620.35,0.0
11711,4811,149,4,87.36,0.02
11712,4811,142,1,3211.64,0.01
11713,4811,45,1,467.58,0.05
11714,4811,187,1,758.0,0.05
11715,4811,8,2,1163.38,0.04
11716,4812,68,1,1956.79,0.04
11717,4812,98,4,3084.08,0.02
11718,4813,151,3,701.11,0.03
11719,4814,103,4,1336.07,0.28
11720,4815,75,3,1793.91,0.06
11721,4815,77,1,1441.11,0.08
11722,4816,114,1,872.63,0.01
11723,4816,11,4,1407.31,0.03
11724,4816,108,5,1059.2,0.05
11725,4816,23,5,1014.97,0.01
11726,4817,21,4,968.88,0.16
11727,4818,88,1,2479.3,0.15
11728,4818,29,4,993.47,0.19
11729,4819,26,5,3064.15,0.0
11730,4819,98,1,3021.14,0.04
11731,4820,179,1,428.7,0.01
11732,4821,167,5,633.43,0.0
11733,4821,149,5,88.25,0.01
11734,4822,72,5,697.14,0.18
11735,4822,56,2,2044.31,0.08
11736,4822,7,2,367.93,0.26
11737,4823,35,5,2139.9,0.26
11738,4823,150,4,2044.42,0.23
11739,4823,41,1,766.92,0.21
11740,4824,8,3,1163.38,0.04
11741,4824,33,2,2240.37,0.01
11742,4824,155,5,889.98,0.0
11743,4825,134,5,231.04,0.18
11744,4826,56,4,2133.2,0.04
11745,4827,82,2,3170.25,0.03
11746,4827,20,5,1883.36,0.19
11747,4827,4,2,2774.0,0.2
11748,4828,177,4,556.26,0.03
11749,4829,149,2,87.36,0.02
11750,4830,30,2,3207.81,0.01
11751,4830,54,2,3181.03,0.04
11752,4831,20,4,2139.13,0.08
11753,4831,167,5,544.75,0.14
11754,4832,42,1,2724.1,0.05
11755,4832,199,3,1935.05,0.04
11756,4832,119,5,1099.31,0.05
11757,4832,85,2,3333.24,0.02
11758,4832,67,3,2889.74,0.01
11759,4833,81,5,1675.71,0.04
11760,4833,105,1,925.04,0.05
11761,4833,189,2,2010.42,0.02
